year	aysm	contig	ally	sq	dema	demb	disp	py
1971	0.659876	1	0	0.92457	-10	-9	0	8
1971	0.293108	1	1	1	-9	-10	0	14
1971	0.458838	1	1	0.991125	-9	-7	0	6
1971	0.999766	0	0	0.038135	10	10	0	6
1971	0.945124	0	0	0.704704	8	-9	0	25
1971	0.522967	1	1	0.997722	-5	-7	1	9
1971	0.983882	0	0	0.508575	-7	10	0	11
1971	0.816522	1	0	0.970558	4	4	0	5
1971	0.965188	1	0	0.854948	8	9	0	21
1971	0.979547	0	0	-0.824924	10	-7	0	25
1971	0.961343	1	0	0.0231808	9	1	0	0
1971	0.992687	0	0	0.203124	-7	-9	0	12
1971	0.956445	0	0	0.689357	-9	10	0	25
1971	0.721581	1	0	-0.165506	10	10	0	10
1971	0.240959	1	1	1	0	1	0	0
1971	0.951753	1	0	0.0447207	-8	-9	0	25
1971	0.0903986	0	1	0.101945	10	10	0	16
1971	0.637804	1	1	0.997068	-7	-7	0	5
1971	0.956868	0	0	0.0470828	8	1	0	25
1971	0.965942	0	0	0.507748	10	0	0	7
1971	0.94969	0	0	0.0295545	0	10	0	25
1971	0.993842	0	0	0.528048	-7	8	0	10
1971	0.993114	0	0	-0.140938	-9	10	0	12
1971	0.750998	0	0	0.192375	-7	8	0	9
1971	0.56718	1	1	-0.00653134	9	-7	0	5
1971	0.755437	1	1	0.990449	-7	-9	0	3
1971	0.626049	1	1	1	-3	-10	0	0
1971	0.983935	0	0	0.0295545	10	-8	0	25
1971	0.998407	0	0	0.224969	-9	-7	0	9
1971	0.847189	0	1	0.829943	10	-9	0	25
1971	0.985393	0	0	0.631979	-2	-8	0	6
1971	0.894329	0	0	0.0573638	10	-8	0	4
1971	0.99424	0	0	0.223926	-7	-7	0	10
1971	0.979666	0	0	0.155668	10	-7	0	25
1971	0.994673	0	0	0.224034	-2	-7	0	10
1971	0.520782	0	0	-0.396631	8	-7	0	25
1971	0.711379	0	0	0.677148	10	-7	0	8
1971	0.996596	0	1	0.829943	10	0	0	25
1971	0.925599	1	1	1	-9	-5	0	25
1971	0.195971	1	0	0.233085	-7	-7	1	18
1971	0.927108	0	1	0.856189	10	10	0	25
1971	0.96089	0	0	0.0295545	-5	10	0	25
1971	0.995216	0	0	0.224171	-9	-7	0	11
1971	0.501173	1	0	0.237821	10	-7	0	16
1971	0.895499	0	0	-0.668338	-7	-6	0	25
1971	0.996909	0	0	0.0593187	10	-9	0	8
1971	0.993751	0	0	-0.668338	-7	1	0	25
1971	0.998133	0	0	0.0376766	-7	10	0	10
1971	0.988626	0	0	0.0295545	10	10	0	25
1971	0.999082	0	0	0.25132	-7	9	0	3
1971	0.850209	1	1	0.993002	-7	-9	1	0
1971	0.368211	0	0	0.564034	8	9	0	21
1971	0.327114	1	0	-0.151728	4	-9	0	25
1971	0.866843	0	0	0.254278	3	-7	0	10
1971	0.988193	0	0	0.0470828	8	8	0	9
1971	0.997873	0	0	0.224836	-7	-7	0	5
1971	0.997584	0	0	0.307403	-7	10	0	9
1971	0.911651	1	0	0.613423	-10	-9	0	8
1971	0.995106	0	0	0.504821	8	1	0	5
1971	0.97875	0	1	0.856189	10	10	0	25
1971	0.671002	1	1	0.612075	10	10	0	16
1971	0.983134	0	0	0.504226	8	10	0	9
1971	0.985472	0	0	0.508648	10	-9	0	9
1971	0.96181	0	0	0.150317	10	-7	0	16
1971	0.988852	0	0	0.52787	-9	8	0	9
1971	0.996383	0	0	0.224463	-9	-7	0	13
1971	0.0279197	1	1	1	10	-7	0	25
1971	0.994652	0	0	0.223964	-7	-7	0	11
1971	0.965967	0	0	-0.0216945	10	10	0	10
1971	0.999314	0	0	0.0380082	-9	10	0	10
1971	0.123804	1	1	0.375205	9	-10	0	25
1971	0.939778	0	0	0.0207837	10	-7	0	11
1971	0.432876	0	1	0.910385	10	3	0	24
1971	0.976554	0	0	-0.0134166	10	-7	0	0
1971	0.977612	0	0	0.508288	-7	10	0	11
1971	0.995928	0	0	0.224349	-7	-7	0	11
1971	0.42737	1	0	-0.171694	10	10	0	25
1971	0.993601	0	0	0.0617966	10	4	0	5
1971	0.907904	0	0	0.472097	10	-9	0	0
1971	0.789745	0	0	-0.392639	-7	10	0	25
1971	0.675014	0	0	0.32638	-8	8	0	17
1971	0.941008	0	0	0.503398	-7	-7	0	17
1971	0.918402	0	0	-0.824924	-7	10	0	10
1971	0.617834	1	0	0.502876	-7	3	0	11
1971	0.677694	0	1	0.468264	10	10	0	16
1971	0.220386	1	1	0.998519	-9	1	0	10
1971	0.89241	1	1	1	1	-6	0	11
1971	0.987985	0	0	0.508762	-5	10	0	9
1971	0.900968	0	0	-0.761219	10	-7	0	9
1971	0.999737	0	0	0.225301	-7	10	0	6
1971	0.473016	1	1	1	-9	6	0	2
1971	0.0806182	1	1	0.997786	-9	-7	0	11
1971	0.927209	1	1	0.981925	-9	-7	0	9
1971	0.862368	1	0	0.519447	8	-9	0	25
1971	0.90653	1	1	0.829943	-6	10	0	14
1971	0.50935	0	0	-0.3949	10	-7	0	9
1971	0.526143	1	1	0.996853	-7	-9	0	6
1971	0.994441	0	1	0.829943	10	1	0	12
1971	0.927417	1	0	-0.159464	-10	-7	0	7
1971	0.895719	0	0	0.675139	3	8	0	14
1971	0.213149	1	1	0.996041	-7	0	0	7
1971	0.694609	0	0	0.1871	-7	10	0	0
1971	0.769173	1	0	0.880202	-7	-9	0	3
1971	0.759185	0	0	0.340632	10	8	0	16
1971	0.210811	0	0	0.0110365	-8	10	1	0
1971	0.95226	0	0	0.526533	-7	8	0	9
1971	0.97826	0	0	0.0470828	-1	8	0	25
1971	0.268523	1	0	0.925045	-6	-3	1	4
1971	0.408281	1	0	0.491947	9	-8	1	1
1971	0.442594	1	0	-0.171694	10	10	0	25
1971	0.948318	0	0	0.524161	-7	10	0	6
1971	0.983156	0	0	0.151683	-10	-7	0	25
1971	0.960118	1	0	0.353818	10	10	0	25
1971	0.974324	0	1	0.829943	10	6	0	13
1971	0.397794	0	0	0.655281	-7	10	0	4
1971	0.764264	1	1	0.998367	-9	-7	0	10
1971	0.96073	0	0	0.532902	4	10	0	4
1971	0.836277	0	1	0.48987	-7	10	0	25
1971	0.977005	1	0	-0.824924	-7	10	0	1
1971	0.999184	0	0	0.0641539	9	10	0	3
1971	0.970681	0	0	0.507902	-7	10	0	11
1971	0.922095	1	1	1	8	-9	0	25
1971	0.980103	0	0	0.0295545	10	-8	0	25
1971	0.902883	0	0	0.257046	-7	10	0	25
1971	0.630225	0	0	0.0295545	10	-9	0	22
1971	0.970935	0	0	0.0470828	-9	8	0	25
1971	0.997699	0	0	0.224792	-2	-7	0	11
1971	0.857089	0	0	0.0295545	10	-7	0	25
1971	0.921441	0	0	-0.0766416	10	-7	0	25
1971	0.957658	0	0	-0.668338	7	-7	0	25
1971	0.996532	0	0	-0.0134166	-3	10	0	8
1971	0.656275	0	0	0.847383	-8	10	0	15
1971	0.949726	0	0	0.349826	10	8	0	25
1971	0.968372	0	0	-0.824924	-7	-7	0	25
1971	0.977583	0	0	0.216989	9	-7	1	0
1971	0.997944	0	0	0.0376233	10	1	0	10
1971	0.834679	1	0	-0.55343	10	10	0	16
1971	0.994876	0	0	0.0367598	10	-7	0	10
1971	0.984476	0	0	0.430439	-7	3	0	14
1971	0.699998	0	0	-0.398892	8	-7	0	25
1971	0.936114	1	1	0.982008	-2	-7	0	11
1971	0.985432	0	0	-0.149768	-7	10	0	25
1971	0.630159	0	1	0.684359	10	10	0	25
1971	0.926929	0	0	0.704065	-2	8	0	6
1971	0.630943	1	1	0.997055	-5	-7	0	8
1971	0.927897	0	0	0.326677	-7	-8	0	12
1971	0.816937	1	0	0.877043	-7	3	0	5
1971	0.909226	1	0	-0.54808	10	10	0	16
1971	0.808433	0	0	0.598542	-8	-7	0	21
1971	0.904052	1	1	1	7	-7	0	25
1971	0.818176	1	0	-0.152188	-9	-9	0	0
1971	0.492929	0	1	0.73282	9	8	0	25
1971	0.891446	0	0	0.486874	-7	-7	0	25
1971	0.94252	0	0	0.506645	10	3	0	11
1971	0.622719	1	1	1	7	-9	0	25
1971	0.962258	0	1	0.829943	7	10	0	25
1971	0.997977	0	0	0.503938	10	9	0	1
1971	0.992008	0	0	0.515607	-9	-7	0	25
1971	0.76583	1	0	0.925045	-10	-6	0	1
1971	0.694764	1	0	-0.0314617	-9	9	0	5
1971	0.785687	0	0	0.0295545	10	7	0	25
1971	0.390506	1	0	-0.83286	9	-7	0	18
1971	0.905145	0	0	0.362817	10	-3	0	16
1971	0.706027	1	0	-0.152841	-9	0	1	1
1971	0.809844	0	1	0.987826	-7	-9	0	8
1971	0.946809	0	0	0.221389	8	-9	0	25
1971	0.889796	0	0	0.500485	-9	10	0	25
1971	0.977185	0	0	0.0317271	10	-9	0	6
1971	0.605417	1	1	1	6	-5	0	8
1971	0.999274	0	0	0.161433	-7	7	0	11
1971	0.964408	0	0	-0.0892847	-9	-7	0	25
1971	0.828998	0	0	0.457275	10	-7	0	23
1971	0.117883	1	1	0.910791	8	10	0	25
1971	0.990485	0	0	0.240222	-7	-7	0	6
1971	0.570029	0	0	0.246202	10	9	0	21
1971	0.992529	1	0	0.0231808	-9	1	0	5
1971	0.996173	0	0	-0.668338	-7	0	0	25
1971	0.864528	1	1	0.493862	8	10	0	25
1971	0.607705	0	0	-0.111516	8	-9	0	17
1971	0.157787	1	0	0.965769	-7	-7	0	5
1971	0.963035	0	0	0.472097	2	10	0	25
1971	0.992487	0	0	-0.668338	-7	8	0	25
1971	0.598357	0	0	0.527823	4	8	0	25
1971	0.890319	0	0	0.168064	8	-7	0	25
1971	0.898328	0	1	0.907975	-9	-7	0	17
1971	0.89396	0	0	0.491552	-3	-7	0	5
1971	0.915159	1	1	1	-9	-8	0	8
1971	0.805023	0	0	0.344625	10	10	0	16
1971	0.162447	1	1	0.998628	-4	-2	0	11
1971	0.126315	1	0	0.237821	10	-7	0	10
1971	0.997366	0	0	0.224709	-9	-7	0	9
1971	0.827482	0	0	0.475766	-7	10	0	25
1971	0.618096	0	1	0.48987	10	10	0	25
1971	0.677083	0	0	-0.126863	10	-9	0	17
1971	0.902902	1	0	0.443687	-8	-8	0	3
1971	0.0447996	1	1	1	-9	-7	0	2
1971	0.971825	0	1	0.856189	-7	10	0	25
1971	0.974852	0	0	0.0470828	8	-8	0	25
1971	0.948341	0	0	0.0470828	8	8	0	25
1971	0.44125	0	0	0.0470828	8	-6	0	25
1971	0.583536	0	0	0.86273	-8	8	0	22
1971	0.996137	0	0	0.487293	10	1	0	5
1971	0.65431	0	1	0.878764	10	-10	0	19
1971	0.581967	1	1	0.998488	-9	-6	0	11
1971	0.996888	0	1	0.493862	10	8	0	25
1971	0.0999785	1	1	1	9	7	0	25
1971	0.740527	1	1	1	-9	-7	0	25
1971	0.970792	0	0	0.507973	10	-2	0	10
1971	0.30921	1	0	0.982696	10	10	0	16
1971	0.647822	0	0	0.692495	8	-7	0	17
1971	0.511609	0	0	0.837744	-3	10	0	22
1971	0.987019	0	0	0.508718	-7	10	0	11
1971	0.945517	0	0	-0.0286916	10	-7	0	24
1971	0.113031	1	0	0.230824	-7	-7	0	18
1971	0.936669	0	0	0.0470828	8	0	0	25
1971	0.957791	0	0	0.225382	10	-9	0	12
1971	0.98355	0	0	0.50856	10	-9	0	6
1971	0.364798	0	0	0.476599	-8	10	0	12
1971	0.97428	1	0	0.855616	-9	9	0	1
1971	0.367934	0	0	-0.3949	-7	10	0	9
1971	0.849884	0	0	0.0295545	10	6	0	22
1971	0.72946	1	1	0.996923	-7	3	0	5
1971	0.644691	0	1	-0.436999	-7	10	0	6
1971	0.605782	0	0	0.510851	-7	8	0	11
1971	0.730371	0	1	0.940902	2	8	0	25
1971	0.209064	1	0	0.0470828	8	-9	0	7
1971	0.974838	0	0	0.527364	8	-9	0	13
1971	0.874394	0	1	0.48987	10	10	0	9
1971	0.991858	0	0	-0.2026	10	-7	0	5
1971	0.995726	0	0	0.509113	10	-9	0	10
1971	0.0265272	1	1	1	-7	6	0	25
1971	0.491409	1	0	0.720323	3	2	0	14
1971	0.160002	1	1	0.999009	-2	-7	0	10
1971	0.153065	1	0	0.517806	-7	2	0	11
1971	0.121267	1	1	0.998185	-7	-4	0	11
1971	0.585261	1	0	-0.172503	-7	10	0	14
1971	0.358276	1	1	1	-7	-7	0	25
1971	0.997953	0	0	0.037626	10	-2	0	11
1971	0.785125	0	0	-0.824924	10	-7	0	25
1971	0.143322	1	0	0.917141	9	-10	0	3
1971	0.31428	1	1	0.998786	-7	-4	0	10
1971	0.26816	1	1	0.998395	-7	-7	0	11
1971	0.989273	0	0	0.514968	-7	-2	0	6
1971	0.466565	1	1	0.998035	-7	-7	0	10
1971	0.137152	1	1	0.999078	-7	-9	0	9
1971	0.984647	0	0	-0.0134166	-9	10	0	0
1971	0.912438	0	0	0.152717	-7	10	0	25
1971	0.992756	0	1	0.39755	10	10	0	25
1971	0.980675	0	0	-0.0199273	10	-9	0	8
1971	0.997851	0	0	-0.147471	10	10	0	9
1971	0.962138	0	0	0.507571	-7	10	0	9
1971	0.992259	0	0	0.287694	-7	-9	0	25
1971	0.481795	1	1	0.99878	-9	-6	0	13
1971	0.995978	0	0	0.355741	7	10	0	11
1971	0.998312	0	0	-0.668338	-7	8	0	9
1971	0.941235	0	0	0.688689	10	8	0	23
1971	0.135777	1	1	0.997579	-7	-7	0	11
1971	0.646085	1	1	1	0	7	0	25
1971	0.980041	0	0	0.0518898	10	9	0	22
1971	0.529096	0	0	0.374937	9	-7	0	21
1971	0.9732	0	1	0.667487	-7	10	0	0
1971	0.99716	0	0	0.0374031	-4	10	0	11
1971	0.193469	1	1	0.997693	-7	-9	0	11
1971	0.973377	0	0	0.227282	10	-7	0	25
1971	0.985608	0	0	0.0470828	10	8	0	25
1971	0.319083	0	0	0.0295545	10	-9	0	25
1971	0.998063	1	1	0.829943	-7	10	0	25
1971	0.539202	1	0	0.917141	9	2	0	2
1971	0.981625	0	0	0.52761	-9	8	0	9
1971	0.424924	1	0	0.57239	8	-7	0	25
1971	0.991763	0	1	0.829943	10	0	1	3
1971	0.929834	0	1	0.790339	10	10	0	25
1971	0.999635	0	0	0.199154	-7	9	0	1
1971	0.996378	0	0	0.0371829	10	-7	0	11
1971	0.839303	1	0	0.945404	0	4	1	0
1971	0.892451	0	0	-0.231895	10	10	0	25
1971	0.998541	0	0	0.50924	10	10	0	6
1971	0.96686	0	0	0.283525	-7	-7	0	23
1971	0.990344	0	0	0.386204	10	8	0	23
1971	0.993236	0	0	0.151683	-7	2	0	25
1971	0.970476	0	0	0.15479	10	-7	0	23
1971	0.980092	0	0	0.508402	-9	10	0	13
1971	0.539524	1	1	0.493862	8	10	0	25
1971	0.462682	1	1	0.999283	-7	-9	0	10
1971	0.610554	1	0	-0.284749	-7	-9	0	21
1971	0.88425	1	1	0.993129	-9	-9	0	6
1971	0.941555	0	0	0.144129	-7	10	0	6
1971	0.331931	0	1	0.925732	8	3	0	24
1971	0.938403	0	0	0.0377563	4	10	0	25
1971	0.987297	0	0	0.508731	-2	10	0	11
1971	0.998734	0	0	0.225051	-7	-6	0	25
1971	0.995261	0	0	0.0368683	10	-2	0	10
1971	0.926109	0	0	0.704036	8	8	0	23
1971	0.923356	0	0	-0.758958	-7	10	0	19
1971	0.151831	1	1	0.998615	-7	-4	0	11
1971	0.881644	0	0	0.537404	9	10	0	14
1971	0.525927	0	0	0.665302	10	-3	0	16
1971	0.996783	0	0	0.0372968	-9	10	0	4
1971	0.0108855	1	1	0.998838	-2	-7	0	6
1971	0.901541	0	1	0.553224	10	-3	0	22
1971	0.534504	1	0	0.230853	10	10	0	19
1971	0.973673	0	0	0.107315	-7	-7	0	0
1971	0.93894	0	0	0.14332	-7	-7	0	18
1971	0.6506	0	0	0.334443	8	10	0	25
1971	0.292463	1	1	0.999106	1	-6	0	10
1971	0.303999	1	1	1	-9	-9	1	0
1971	0.979618	1	0	0.527537	-7	8	0	11
1971	0.978295	0	0	0.145172	-7	-9	0	8
1971	0.389459	1	1	1	-9	-9	0	25
1971	0.935194	0	1	0.39325	10	-10	0	25
1971	0.909595	1	1	0.526938	-9	-8	0	23
1971	0.997824	0	0	0.224823	-7	-5	0	9
1971	0.990561	0	0	0.0355404	3	10	0	11
1971	0.891551	0	1	0.48987	10	10	0	25
1971	0.993983	0	0	-0.0134166	2	10	0	25
1971	0.855906	0	0	0.481531	-7	-7	0	22
1971	0.206086	1	1	0.105937	8	10	0	16
1971	0.78101	0	1	0.925555	10	2	0	25
1971	0.956643	0	0	0.269449	2	-7	0	11
1971	0.7863	0	0	0.493294	-7	8	0	25
1971	0.221951	1	1	0.955632	-7	-10	0	8
1971	0.995149	1	1	0.981395	-7	-7	0	25
1971	0.588338	1	1	1	-7	-5	0	25
1971	0.261388	0	0	-0.398892	-7	8	0	9
1971	0.979525	0	1	0.856189	10	10	0	25
1971	0.997544	0	1	0.48987	10	10	0	10
1971	0.907851	1	0	-0.050067	-7	9	0	8
1971	0.932533	0	0	0.20795	-7	-7	0	11
1971	0.780344	1	0	0.851105	-7	-9	0	18
1971	0.740831	0	0	-0.396631	8	-7	0	25
1971	0.997823	0	0	-0.668338	-7	-7	0	25
1971	0.993834	0	0	0.0364658	-7	10	0	9
1971	0.98087	0	0	0.544832	10	-9	0	8
1971	0.374687	1	1	0.976325	-9	-7	0	6
1971	0.0566069	1	1	0.998755	-9	-7	0	9
1971	0.979199	0	0	0.527522	8	-9	0	6
1971	0.137038	1	0	-0.902769	-7	-7	0	18
1971	0.0623358	1	1	0.933738	-9	-9	0	7
1971	0.870948	1	0	0.52028	-9	10	0	15
1971	0.916797	1	1	0.778238	10	3	0	14
1971	0.908712	1	1	0.612075	10	10	0	16
1971	0.998065	0	0	0.0376573	10	-5	0	9
1971	0.79696	0	1	0.493862	8	-7	0	25
1971	0.602669	1	0	-0.517105	-9	10	1	3
1971	0.847594	1	0	-0.152029	-9	-9	0	6
1971	0.978555	0	0	0.472097	10	-3	0	3
1971	0.68034	1	1	1	9	-9	0	25
1971	0.966381	0	0	0.242629	-7	8	0	25
1971	0.992993	0	0	0.50899	10	-6	0	25
1971	0.669048	0	0	0.508861	4	10	0	25
1971	0.941893	0	0	0.688718	-2	10	0	6
1971	0.927712	0	0	0.525607	3	8	0	11
1971	0.983633	1	1	0.601133	-7	-7	0	25
1971	0.996277	0	1	0.829943	-9	10	0	7
1971	0.775475	0	1	0.600722	10	8	0	25
1971	0.0723925	1	0	0.969445	4	0	0	0
1971	0.865274	1	0	0.345983	10	8	0	25
1971	0.991475	0	0	0.0357993	-7	10	0	8
1971	0.961812	1	1	1	-9	-8	0	25
1971	0.999354	0	0	-0.0105784	7	10	0	11
1971	0.966835	0	0	0.527071	-9	8	0	11
1971	0.865637	0	0	-0.235887	10	8	0	25
1971	0.985007	0	0	-0.0134166	-10	10	0	25
1971	0.352528	1	1	0.997697	-9	0	0	6
1971	0.999228	0	0	0.225174	-9	-7	0	10
1971	0.984811	1	0	0.921497	-7	-7	0	10
1971	0.994463	0	0	0.0366431	10	0	0	7
1971	0.491284	1	0	0.359588	10	-7	0	1
1971	0.993388	1	0	0.170543	-7	-8	0	22
1971	0.643939	1	0	0.928402	-7	-9	0	9
1971	0.975635	0	1	0.829943	10	-7	0	1
1971	0.94797	0	0	0.506904	-7	10	0	8
1971	0.516914	1	0	0.567115	10	-7	0	1
1971	0.531071	1	0	0.966774	-7	-7	0	3
1971	0.906421	1	1	0.998662	-7	10	1	6
1971	0.975444	0	0	0.198602	-7	-9	0	15
1971	0.950494	0	0	0.551863	4	8	0	5
1971	0.992807	0	0	0.248963	-7	4	0	5
1971	0.806617	0	1	0.856189	10	10	0	25
1971	0.852959	0	0	-0.788406	-7	10	0	25
1971	0.47817	1	0	0.720563	2	3	0	2
1971	0.999676	0	0	-0.000131829	9	10	0	1
1971	0.667765	1	0	-0.127688	4	-9	0	5
1971	0.944117	0	1	0.921909	10	8	0	25
1971	0.997224	0	1	0.829943	-1	10	0	25
1971	0.635209	1	1	0.799363	-7	-9	0	8
1971	0.992837	0	0	-0.668338	-7	-5	0	25
1971	0.774168	0	1	0.925314	2	10	0	25
1971	0.955057	1	1	0.863214	-8	-7	0	1
1971	0.817293	1	1	0.671716	10	-9	0	4
1971	0.978133	0	0	0.0335028	-9	10	0	15
1971	0.832763	0	0	0.521794	-9	8	0	6
1971	0.9935	0	0	-0.0125008	10	10	0	25
1971	0.838352	1	1	1	-5	-9	0	25
1971	0.997408	0	1	0.829943	-8	10	0	16
1971	0.973738	0	0	0.508109	-9	10	0	11
1971	0.261686	0	0	0.548687	10	9	0	21
1971	0.131591	1	0	0.917141	-9	9	1	0
1971	0.951038	1	1	0.907975	-7	-7	0	14
1971	0.971173	0	0	-0.668338	-7	6	0	25
1971	0.988409	0	0	0.508782	-7	10	0	10
1971	0.993775	0	0	0.223809	0	-7	0	7
1971	0.988336	0	0	0.527851	-7	8	0	10
1971	0.968287	0	1	0.777696	10	-9	0	25
1971	0.862163	0	0	0.472097	10	-7	0	0
1971	0.675432	0	0	0.491889	10	-7	0	11
1971	0.722193	0	1	0.940661	8	2	0	18
1971	0.896254	1	0	0.623534	-7	9	0	13
1971	0.997438	0	0	0.524227	8	9	0	1
1971	0.991128	0	0	0.527951	8	-6	0	25
1971	0.199817	1	1	0.857315	-9	-7	0	12
1971	0.997941	0	0	-0.668338	10	-7	0	25
1971	0.997399	0	0	0.0374703	10	-7	0	11
1971	0.0114824	1	1	0.998926	-5	-7	0	5
1971	0.997076	0	0	0.224636	-7	-7	0	11
1971	0.989148	0	0	0.514939	8	-7	0	23
1971	0.58019	1	0	-0.153685	-9	-7	0	8
1971	0.373103	1	1	0.997901	-9	-7	0	9
1971	0.998333	0	0	0.224951	-7	-7	0	10
1971	0.947858	0	0	-0.0278832	10	10	0	25
1971	0.778653	0	0	0.0470828	9	8	0	25
1971	0.920406	0	1	0.374853	10	10	0	25
1971	0.993628	0	1	0.829943	10	-5	0	25
1971	0.989112	1	0	0.632617	-8	-9	0	10
1971	0.996808	0	0	0.224569	-7	-4	0	11
1971	0.998583	0	0	0.037803	10	-9	0	9
1971	0.822286	0	0	0.0470828	-7	8	0	25
1971	0.329964	1	1	1	-5	-8	0	25
1971	0.997688	0	0	0.224789	-7	1	0	10
1971	0.282028	1	1	0.997739	-7	-7	1	25
1971	0.997648	0	0	0.22478	-7	-7	0	11
1971	0.960017	0	1	0.622829	10	2	0	25
1971	0.935624	0	1	0.556437	-8	10	0	20
1971	0.210553	1	1	0.955632	-7	-9	0	10
1971	0.97438	0	0	0.218893	-9	-7	0	6
1971	0.990671	0	0	0.0295545	8	10	0	9
1971	0.908905	1	1	1	8	9	0	9
1971	0.862113	0	0	-0.761219	-7	10	0	9
1971	0.990743	0	0	-0.668338	0	-7	0	25
1971	0.99289	0	0	0.386872	10	-9	0	25
1971	0.995744	0	0	0.0370044	10	-9	0	11
1971	0.950695	0	0	0.0470828	8	-5	0	25
1971	0.395828	1	0	0.482571	10	9	0	25
1971	0.17403	1	1	1	-7	-7	0	2
1971	0.605296	1	0	0.321106	10	-8	0	2
1971	0.876351	0	0	0.0839384	-8	9	0	17
1971	0.506314	0	1	0.899212	10	8	0	25
1971	0.139202	1	1	0.9979	-9	-9	0	3
1971	0.981949	0	0	-0.598214	10	10	0	25
1971	0.956341	0	0	-0.761219	-7	10	0	19
1971	0.702497	0	0	0.337628	10	-7	0	24
1971	0.995243	0	0	0.0367975	-7	10	0	11
1971	0.961351	0	1	0.62307	10	2	0	25
1971	0.9792	0	0	0.216547	-9	-7	0	25
1971	0.865665	0	0	0.502832	-9	10	0	6
1971	0.418835	1	0	0.917141	-9	9	1	0
1971	0.573349	1	0	-0.517105	10	-7	0	7
1971	0.996101	0	0	0.151683	-7	-3	0	25
1971	0.988256	0	0	0.508775	10	-7	0	5
1971	0.0831599	1	1	0.493862	10	8	0	25
1971	0.981897	0	0	-0.0163439	10	10	0	11
1971	0.999122	0	0	0.225148	-7	-7	0	10
1971	0.999606	0	1	0.856189	10	10	0	25
1972	0.896945	0	0	-0.758859	-7	10	0	10
1972	0.979404	0	0	0.160035	-9	-7	0	26
1972	0.89813	1	0	0.431583	-8	-8	0	4
1972	0.754779	0	0	-0.403409	10	-7	0	26
1972	0.993443	0	0	0.242381	-9	-7	0	26
1972	0.932009	0	0	0.27567	-7	8	0	9
1972	0.281747	1	1	0.998868	-9	-9	0	2
1972	0.234487	0	0	-0.212557	-7	8	0	10
1972	0.907999	1	1	0.99861	10	-7	0	0
1972	0.254536	1	1	1	-7	-9	0	18
1972	0.971681	0	0	0.277171	-7	8	0	12
1972	0.94393	0	0	0.0942529	-7	10	0	7
1972	0.811599	0	0	0.265635	-7	8	0	26
1972	0.0862774	0	1	0.103178	10	10	0	17
1972	0.419658	0	0	-0.212557	-7	8	0	10
1972	0.503605	1	1	0.998345	-9	-6	0	12
1972	0.912072	0	1	0.83361	-2	10	0	26
1972	0.99833	0	0	0.16865	-7	-7	0	11
1972	0.470705	0	1	0.769304	8	3	0	25
1972	0.499831	1	1	0.956781	-9	-7	0	1
1972	0.655072	0	0	0.498938	10	-7	0	12
1972	0.979007	0	0	0.277441	8	-9	0	7
1972	0.162269	1	0	0.515324	-7	-7	0	12
1972	0.663139	0	0	0.518178	10	4	0	26
1972	0.944322	0	0	0.378266	2	-8	0	0
1972	0.898397	1	1	0.601293	10	10	0	17
1972	0.601197	0	0	0.278985	4	8	0	26
1972	0.991128	0	1	0.83321	0	10	1	0
1972	0.998055	0	1	0.83321	10	8	0	10
1972	0.165632	1	1	0.997865	-9	-9	0	4
1972	0.183608	1	1	0.995716	-7	0	0	8
1972	0.650308	1	0	-0.00557909	-9	-2	0	6
1972	0.997323	0	0	-0.722919	-7	-7	0	26
1972	0.396485	1	0	0.465669	8	-7	0	26
1972	0.957518	0	0	0.0446978	8	10	0	26
1972	0.978777	1	0	-0.0729823	1	10	0	6
1972	0.919799	1	1	1	-9	-7	0	26
1972	0.446505	1	1	0.99801	-7	-7	0	11
1972	0.426139	1	0	0.158703	9	-8	0	0
1972	0.924465	0	0	0.193774	-7	-8	0	13
1972	0.974197	0	0	0.056854	10	-9	0	7
1972	0.765386	0	1	0.491245	10	8	0	26
1972	0.562952	1	0	-0.504786	-7	10	0	8
1972	0.963767	0	1	0.776182	-9	10	0	26
1972	0.988121	0	0	0.0446978	10	10	0	26
1972	0.877077	0	0	-0.0413508	10	8	0	26
1972	0.985456	0	0	-0.177848	8	8	0	10
1972	0.284168	1	0	-0.127028	4	-9	0	26
1972	0.63715	0	0	0.535507	-7	8	0	18
1972	0.975879	0	0	0.0446978	-10	10	0	8
1972	0.299402	0	0	0.542106	10	10	0	20
1972	0.998521	0	0	0.015454	7	10	0	12
1972	0.846338	0	0	0.704943	-8	-7	0	22
1972	0.0771724	1	1	0.998079	-7	-4	0	12
1972	0.695199	0	0	-0.212557	8	-7	0	26
1972	0.714461	0	0	0.352155	10	10	0	26
1972	0.995634	0	0	-0.0803181	10	-7	0	26
1972	0.702029	1	0	0.190404	-7	3	0	10
1972	0.936305	1	0	-0.179137	-7	-10	0	8
1972	0.0155753	1	1	1	-8	0	0	9
1972	0.895596	1	0	-0.128359	-7	-9	0	2
1972	0.999088	0	0	0.196419	9	-7	0	4
1972	0.137587	1	1	1	9	7	0	26
1972	0.822438	0	0	0.454151	10	-7	0	24
1972	0.979882	0	0	0.516498	-7	10	0	12
1972	0.44207	0	0	-0.177848	-6	8	0	26
1972	0.984072	0	0	0.295202	-7	8	0	15
1972	0.896052	0	1	0.501884	10	10	0	26
1972	0.961899	0	0	0.0446978	-3	10	0	26
1972	0.990566	0	0	0.166653	-7	3	0	2
